90001,Los Angeles, Firestone Park, Firestone Pk
90002,Los Angeles, August F. Haw, Watts
95129,San Jose
95130,San Jose
95131,San Jose
95132,San Jose
95133,San Jose
95134,San Jose
95135,San Jose
95136,San Jose
95138,San Jose
95139,San Jose
95140,Mount Hamilton, Mt Hamilton, San Jose
95141,San Jose
95148,San Jose
95202,Stockton
95203,Stockton
95204,Stockton
95205,Stockton
95206,Stockton
95207,Stockton
95209,Stockton
95210,Stockton
95212,Stockton, Morada
95215,Stockton
95219,Stockton
95220,Acampo
95222,Angels Camp
95223,Arnold, Bear Valley, Camp Connell
95228,Copperopolis
95230,Farmington
95231,French Camp
95232,Glencoe
95236,Linden
95237,Lockeford
95240,Lodi
95242,Lodi
95245,Mokelumne Hill, Mokelumne Hl
95246,Mountain Ranch, Mtn Ranch, Sheep Ranch
95247,Murphys
95249,San Andreas
95250,San Andreas, Sheep Ranch
95251,Vallecito
95252,Valley Springs, Valley Spgs
95255,West Point
95257,Wilseyville
95258,Woodbridge
95301,Atwater
95303,Ballico
95304,Tracy, Banta
95306,Catheys Valley, Catheys Vly
95307,Ceres
95310,Columbia
95311,Coulterville
95313,Crows Landing
95314,Pinecrest, Dardanelle
95315,Delhi
95316,Denair
95317,El Nido
95320,Escalon
95321,Groveland
95322,Gustine, Santa Nella
95323,Hickman
95324,Hilmar
95325,Hornitos
95326,Hughson
95327,Jamestown
95328,Keyes
95329,La Grange
95330,Lathrop
95333,Le Grand
95334,Livingston
95335,Long Barn, Cold Springs
95336,Manteca
95337,Manteca
95338,Mariposa
95340,Merced
95341,Merced
95343,Merced
95345,Midpines
95346,Mi Wuk Village, Mi Wuk Vlg
95348,Merced
95350,Modesto
95351,Modesto
95354,Modesto
95355,Modesto
95356,Modesto
95357,Modesto
95358,Modesto
95360,Newman
95361,Oakdale, Knights Ferry, Valley Home
95363,Patterson
95364,Pinecrest, Dardanelle
95365,Planada
95366,Ripon
95367,Riverbank
95368,Salida
95369,Snelling
95370,Sonora
95372,Soulsbyville
95374,Stevinson
95376,Tracy
95377,Tracy
95379,Tuolumne
95380,Turlock
95382,Turlock
95383,Twain Harte
95385,Vernalis, Tracy
95386,Waterford
95388,Winton
95389,Yosemite National Park, Tuolumne Mdws, Tuolumne Meadows, Wawona,...
95391,Tracy, Mountain House, Mtn House
95401,Santa Rosa
95403,Santa Rosa, Larkfield
95404,Santa Rosa
95405,Santa Rosa
95407,Santa Rosa
95409,Santa Rosa, Kenwood
95410,Albion
95412,Annapolis
95415,Boonville
95417,Branscomb, Laytonville
95420,Caspar
95421,Cazadero
95422,Clearlake
95423,Clearlake Oaks, Clearlake Oks
95425,Cloverdale
95427,Comptche
95428,Covelo
95429,Dos Rios
95432,Elk
95436,Forestville
95437,Fort Bragg
95439,Fulton
95441,Geyserville
95442,Glen Ellen
95443,Glenhaven
95444,Graton
95445,Gualala
95446,Guerneville
95448,Healdsburg
95449,Hopland
95450,Jenner
95451,Kelseyville
95452,Kenwood
95453,Lakeport
95454,Laytonville
95456,Little River, Littleriver
95457,Lower Lake
95458,Lucerne
95459,Manchester
95460,Mendocino
95461,Middletown, Loch Lomond
95462,Monte Rio, Russian River, Russian River Mdws
95463,Navarro
95464,Nice
95465,Occidental
95466,Philo
95467,Hidden Valley Lake, Hidden Vl Lk
95468,Point Arena
95469,Potter Valley
95470,Redwood Valley, Redwood Vly
95472,Sebastopol, Freestone
95476,Sonoma
95480,Stewarts Point, Stewarts Pt
95482,Ukiah
95485,Upper Lake
95488,Westport
95490,Willits
95492,Windsor
95493,Witter Springs, Upper Lake, Witter Spgs
95494,Yorkville
95501,Eureka
95503,Eureka
95511,Alderpoint
95514,Blocksburg
95519,Mckinleyville
95521,Arcata, Mc Kinleyville, Mckinleyville
95524,Bayside
95525,Blue Lake
95526,Bridgeville, Mad River, Ruth
95527,Burnt Ranch
95528,Carlotta
95531,Crescent City
95536,Ferndale
95540,Fortuna
95542,Garberville
95543,Gasquet
95546,Hoopa
95547,Hydesville
95548,Klamath
95549,Kneeland
95550,Korbel
95551,Loleta
95552,Mad River
95554,Myers Flat
95555,Orick
95558,Petrolia
95560,Redway
95562,Rio Dell
95564,Samoa
95565,Scotia
95567,Smith River
95568,Somes Bar
95569,Redcrest
95570,Trinidad
95573,Willow Creek
95585,Leggett
95587,Piercy
95589,Whitethorn
95595,Zenia
95602,Auburn
95603,Auburn
95605,West Sacramento, Broderick, Bryte, W Sacramento
95606,Brooks
95607,Capay, Esparto
95608,Carmichael
95610,Citrus Heights, Citrus Hts
95612,Clarksburg
95614,Cool
95615,Courtland
95616,Davis
95618,Davis, El Macero
95619,Diamond Springs, Diamond Spgs
95620,Dixon, Liberty Farms
95621,Citrus Heights, Citrus Hts
95623,El Dorado
95624,Elk Grove
95626,Elverta
95627,Esparto
95628,Fair Oaks
95629,Fiddletown
95630,Folsom
95631,Foresthill
95632,Galt
95633,Garden Valley
95634,Georgetown
95635,Greenwood
95636,Grizzly Flats
95637,Guinda
95638,Herald
95640,Ione
95641,Isleton
95642,Jackson
95645,Knights Landing, Knights Lndg
95648,Lincoln
95650,Loomis
95651,Lotus
95652,Mcclellan
95655,Mather
95658,Newcastle
95659,Nicolaus, East Nicolaus, Trowbridge
95660,North Highlands, N Highlands
95661,Roseville
95662,Orangevale
95663,Penryn
95664,Pilot Hill
95665,Pine Grove
95666,Pioneer
95667,Placerville, Kelsey
95668,Pleasant Grove, Pleasant Grv
95669,Plymouth
95670,Rancho Cordova, Gold River, Rncho Cordova
95672,Rescue
95673,Rio Linda
95674,Rio Oso
95677,Rocklin
95678,Roseville
95681,Sheridan
95682,Shingle Springs, Cameron Park, Latrobe, Shingle Spgs
95683,Sloughhouse, Rancho Murieta, Rncho Murieta
95684,Somerset, Fair Play
95685,Sutter Creek
95687,Vacaville
95688,Vacaville
95689,Volcano
95690,Walnut Grove
95691,West Sacramento, W Sacramento
95692,Wheatland
95693,Wilton
95694,Winters
95695,Woodland
95703,Applegate
95709,Camino
95713,Colfax, Eden Valley, Iowa Hill
95720,Kyburz
95722,Meadow Vista
95726,Pollock Pines, Pacific House
95735,Twin Bridges
95742,Rancho Cordova, Rncho Cordova
95746,Granite Bay, Roseville
95747,Roseville
95757,Elk Grove
95758,Elk Grove
95762,El Dorado Hills, El Dorado Hls, Folsom
95765,Rocklin
95776,Woodland
95811,Sacramento
95814,Sacramento
95815,Sacramento
95816,Sacramento
95817,Sacramento
95818,Sacramento
95819,Sacramento
95820,Sacramento
95821,Sacramento
95822,Sacramento
95823,Sacramento
95824,Sacramento
95825,Sacramento
95826,Sacramento
95827,Sacramento
95828,Sacramento
95829,Sacramento
95830,Sacramento
95831,Sacramento
95832,Sacramento
95833,Sacramento
95834,Sacramento
95835,Sacramento
95836,Sacramento
95837,Sacramento
95838,Sacramento
95841,Sacramento
95842,Sacramento
95843,Antelope, Sacramento
95864,Sacramento
95901,Marysville, Linda, Loma Rica
95903,Beale Afb, Marysville
95910,Alleghany
95912,Arbuckle, College City
95914,Bangor
95916,Berry Creek
95917,Biggs
95918,Browns Valley
95919,Brownsville
95920,Butte City
95922,Camptonville
95923,Canyon Dam, Canyondam
95925,Challenge
95926,Chico
95928,Chico
95930,Clipper Mills
95932,Colusa
95934,Crescent Mills, Crescent Mls
95935,Dobbins
95938,Durham
95939,Elk Creek
95941,Forbestown
95942,Forest Ranch, Butte Meadows
95943,Glenn
95945,Grass Valley
95946,Penn Valley
95947,Greenville
95948,Gridley
95949,Grass Valley
95953,Live Oak
95954,Magalia
95957,Meridian
95959,Nevada City
95960,North San Juan, N San Juan
95961,Olivehurst, Arboga, Plumas Lake, West Linda
95962,Oregon House
95963,Orland
95965,Oroville, Butte Valley, Pulga, Yankee Hill
95966,Oroville
95968,Palermo
95969,Paradise
95970,Princeton
95971,Quincy, Spring Garden
95972,Rackerby
95973,Chico, Cohasset
95975,Rough And Ready, Rough Ready
95977,Smartsville, Big Oak Valley, Big Oak Vly
95979,Stonyford
95981,Strawberry Valley, La Porte, Strawbrry Vly
95982,Sutter
95983,Taylorsville
95987,Williams
95988,Willows
95991,Yuba City
95993,Yuba City
96001,Redding
96002,Redding
96003,Redding
96006,Adin
96007,Anderson
96008,Bella Vista
96010,Big Bar
96013,Burney
96014,Callahan
96015,Canby
96016,Cassel
96017,Castella
96019,Shasta Lake, Central Valley, Central Vly
96020,Chester
96021,Corning
96022,Cottonwood
96023,Dorris
96024,Douglas City
96025,Dunsmuir
96027,Etna, Sawyers Bar
96028,Fall River Mills, Fl River Mls
96029,Flournoy, Corning
96031,Forks Of Salmon, Frk Of Salmon
96032,Fort Jones
96033,French Gulch
96034,Gazelle
96035,Gerber
96038,Grenada
96039,Happy Camp
96040,Hat Creek
96041,Hayfork
96044,Hornbrook
96047,Igo, Ono
96048,Junction City, Helena
96050,Klamath River, Horse Creek
96051,Lakehead
96052,Lewiston
96055,Los Molinos
96056,Mcarthur, Little Valley
96057,Mccloud
96058,Macdoel
96059,Manton
96061,Mill Creek, Mineral
96062,Millville
96064,Montague
96065,Montgomery Creek, Montgomry Crk
96067,Mount Shasta
96069,Oak Run
96071,Old Station
96073,Palo Cedro
96075,Paynes Creek
96076,Platina, Wildwood
96080,Red Bluff
96085,Scott Bar
96086,Seiad Valley
96088,Shingletown
96091,Trinity Center, Trinity Ctr
96094,Weed, Edgewood, Hammond Ranch
96096,Whitmore
96097,Yreka
96101,Alturas
96103,Blairsden-graeagle, Blairsden, Blrsdn-greagl, Cromberg, Grae...
96104,Cedarville
96105,Chilcoot
96107,Coleville
96108,Davis Creek
96109,Doyle
96112,Fort Bidwell
96114,Janesville
96115,Lake City
96117,Litchfield
96118,Loyalton
96120,Markleeville, Hope Valley
96121,Milford
96122,Portola
96123,Ravendale
96124,Calpine, Sattley
96125,Sierra City
96126,Sierraville
96128,Standish
96129,Beckwourth, Portola
96130,Susanville
96132,Termo
96133,Topaz
96134,Tulelake, Newell, Tionesta
96136,Wendel
96137,Westwood, Lake Almanor
96146,Olympic Valley, Alpine Mdws, Alpine Meadows, Olympic Vly...
96150,South Lake Tahoe, S Lake Tahoe
96161,Truckee, Northstar"
$$("table.table tr td:nth-child(2)").filter(function(td) {return td.innerText === "Standard"}).map(function(td) {return $("td:first-child", td.parentNode)[0].innerText + "|" + "" + $("td:nth-child(3)", td.parentNode)[0].innerText;}).join("\n")
